year,HaFlood23,permit,trsFields,Water23,KgAIPest,nWater23,nRSimages23,FieldSizeHa,KgHaAIPest,KgHaAIInsectOnly,KgHaAIHerbOnly,KgHaAIInsectFung,KgHaAIFungOnly,MonthActive,TotActiveHaK,MonthMinWater23,DayActive,Month_wOffset,ihsKgHaAIInsectOnly100,ihsKgHaAIHerbOnly100,ihsKgHaAIInsectFung100,ihsKgHaAIFungOnly100,commShort,rcommShort,FarmSizeHa,NearFloodAreaMean,NearFloodAreaMax,Precip_mm
2022,.09,1500585,"28S26E16",0,1580.829,2,27,37.23111,42.45988,32.42467,6.671621,0,3.363587,12,38.05245,8,347,11.9,8.7772371,7.1961808,0,6.5113275,"ALMOND","ALMOND",1601.494,4.44,9.36,103.7
2023,.09,1500585,"28S26E16",1,1713.554,2,27,37.23111,46.02479,32.23957,2.770918,8.966794,.239012,8,5.645588,8,229,8.1,8.7715121,6.3174992,7.4918459,3.8675132,"ALMOND","ALMOND",1713.133,4.443333,9.36,300.8
2019,0,1500585,"28S26E16",0,262.37,0,27,29.09288,9.018359,.2048794,.8362359,7.178564,.2366511,1,188.8055,,340,1.1,3.7135786,5.1195087,7.2694172,3.8575951,"ALMOND","ALMOND",1434.308,5.743333,11.97,252
2020,0,1500585,"28S26E16",0,141.6415,0,27,29.09288,4.868597,.7723039,2.569833,0,.4024032,9,15.44251,,262,9.1,5.0399822,6.242162,0,4.388171,"ALMOND","ALMOND",1550.807,5.743333,11.97,138.7
2021,0,1500585,"28S26E16",0,451.1694,0,27,29.09288,15.5079,8.660729,3.665696,0,0,11,53.13432,,313,11.1,7.4571166,6.5973376,0,0,"ALMOND","ALMOND",1860.633,5.743333,11.97,146.9
2022,0,1500585,"28S26E16",0,1228.785,0,27,29.09288,42.23663,32.19297,6.679603,0,3.364055,12,38.05245,,347,11.9,8.7700655,7.1973765,0,6.5114666,"ALMOND","ALMOND",1601.494,5.743333,11.97,103.7
2023,0,1500585,"28S26E16",0,356.5346,0,27,29.09288,12.25505,.2704467,2.778744,8.966794,.2390645,8,5.645588,,229,8.1,3.9909789,6.3203196,7.4918459,3.8677326,"ALMOND","ALMOND",1713.133,5.78,12.15,300.8
2019,0,1500585,"28S26E21",0,29.59674,0,27,3.282003,9.017887,.2031041,.8324924,7.182505,.2356405,1,188.8055,,340,1.1,3.7048863,5.1150222,7.269966,3.8533192,"ALMOND","ALMOND",1434.308,12.88667,38.79,252
2020,0,1500585,"28S26E21",0,15.95721,0,27,3.282003,4.862034,.7686773,2.56484,0,.4040325,9,15.44251,,262,9.1,5.0352756,6.2402172,0,4.3922105,"ALMOND","ALMOND",1550.807,12.88667,38.79,138.7
2021,0,1500585,"28S26E21",0,50.62575,0,27,3.282003,15.42526,8.45456,3.790305,0,0,11,53.13432,,313,11.1,7.4330237,6.6307657,0,0,"ALMOND","ALMOND",1860.633,12.88667,38.79,146.9
2022,0,1500585,"28S26E21",0,138.8006,0,27,3.282003,42.29143,32.1917,6.731996,0,3.367735,12,38.05245,,347,11.9,8.770026,7.2051896,0,6.5125599,"ALMOND","ALMOND",1601.494,12.88667,38.79,103.7
2023,0,1500585,"28S26E21",0,40.39923,0,27,3.282003,12.30932,.2790394,2.825443,8.966794,.2380421,8,5.645588,,229,8.1,4.0222358,6.3369857,7.4918459,3.8634503,"ALMOND","ALMOND",1713.133,12.63667,38.25,300.8
2019,0,1500611,"30S28E21",0,0,0,27,5.665604,0,0,0,0,0,1,69.81498,,29,1.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,.9633334,4.32,244.3
2019,0,1500611,"30S28E21",0,21.6138,0,27,5.665604,3.814916,.7232094,3.091707,0,0,4,13.90248,,120,4.1,4.9743087,6.4270433,0,0,"COTTON","COTTON",448.813,.9633334,4.32,244.3
2020,0,1500611,"30S28E21",0,0,0,27,5.665604,0,0,0,0,0,7,7.093628,,206,7.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",228.9956,.9633334,4.32,146.4
2020,0,1500611,"30S28E21",0,0,0,27,5.665604,0,0,0,0,0,7,7.093628,,206,7.1,0,0,0,0,"WHEAT FOR/FOD","WHEAT FOR/FOD",228.9956,.9633334,4.32,146.4
2019,.18,1500611,"30S28E21",0,0,1,27,20.2343,0,0,0,0,0,1,69.81498,1,29,1.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,1.05,5.76,244.3
2019,.18,1500611,"30S28E21",0,77.23484,1,27,20.2343,3.817026,.7253196,3.091706,0,0,4,13.90248,1,120,4.1,4.977222,6.427043,0,0,"COTTON","COTTON",448.813,1.05,5.76,244.3
2019,.18,1500611,"30S28E21",1,0,4,27,29.13739,0,0,0,0,0,1,69.81498,1,29,1.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,1.38,8.01,244.3
2019,0,1500611,"30S28E29",0,.5041572,0,27,14.36635,.0350929,.0350929,0,0,0,1,69.81498,,29,1.1,1.9682698,0,0,0,"ALFALFA","ALFALFA",448.813,1.323333,8.28,248
2020,0,1500611,"30S28E29",0,8.099884,0,27,14.36635,.5638093,.0350929,.4908846,0,0,7,7.093628,,206,7.1,1.9682698,4.5868749,0,0,"ALFALFA","ALFALFA",228.9956,1.323333,8.28,141.6
2021,0,1500611,"30S28E29",0,11.79789,0,27,14.36635,.8212169,.0350929,.7861241,0,0,6,9.548158,,158,6.1,1.9682698,5.0577171,0,0,"ALFALFA","ALFALFA",154.064,1.356923,8.28,128.1
2021,0,1500611,"30S28E29",0,1.272684,0,27,14.36635,.0885878,.0885878,0,0,0,6,9.548158,,158,6.1,2.8777269,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",154.064,1.323333,8.28,128.1
2019,0,1500611,"30S27E28",0,0,0,27,17.531,0,0,0,0,0,1,69.81498,,29,1.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,46.14,75.51,220.8758
2020,0,1500611,"30S27E28",0,5.367415,0,27,8.700749,.6168911,.6168911,0,0,0,7,7.093628,,206,7.1,4.8153203,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",228.9956,46.14,75.51,127.2111
2021,0,1500611,"30S27E28",0,37.27361,0,27,17.4015,2.141977,0,2.141977,0,0,6,9.548158,,158,6.1,0,6.0600521,0,0,"CORN FOR/FOD","CORN FOR/FOD",154.064,46.14,75.51,105.0937
2022,0,1500611,"30S27E28",0,37.0423,0,27,17.4015,2.128685,0,2.128685,0,0,4,10.69677,,115,3.9,0,6.0538272,0,0,"CORN FOR/FOD","CORN FOR/FOD",17.4015,46.14,75.51,68.78106
2019,0,1500611,"30S27E28",0,0,0,27,17.531,0,0,0,0,0,9,3.96753,,260,9.1,0,0,0,0,"TURNIP","TURNIP",448.813,46.14,75.51,220.8758
2020,0,1500611,"30S27E28",0,0,0,27,8.765499,0,0,0,0,0,7,7.093628,,206,7.1,0,0,0,0,"TURNIP","TURNIP",228.9956,46.14,75.51,127.2111
2019,0,1500611,"30S28E29",0,4.185799,0,27,17.60384,.2377776,0,0,0,.2377776,1,69.81498,,29,1.1,0,0,0,3.8623396,"WHEAT FOR/FOD","WHEAT FOR/FOD",448.813,1.463333,8.73,248
2020,0,1500611,"30S28E29",0,0,0,27,8.801921,0,0,0,0,0,7,7.093628,,206,7.1,0,0,0,0,"COTTON","COTTON",228.9956,1.463333,8.73,141.6
2020,0,1500611,"30S28E29",0,39.09363,0,27,8.801921,4.441489,0,4.441489,0,0,7,7.093628,,206,7.1,0,6.7893082,0,0,"ALFALFA","ALFALFA",228.9956,1.463333,8.73,141.6
2021,0,1500611,"30S28E29",0,9.926628,0,27,17.60384,.5638899,.0351236,.4912765,0,0,6,9.548158,,158,6.1,1.9691116,4.5876729,0,0,"ALFALFA","ALFALFA",154.064,1.463333,8.73,128.1
2019,0,1500611,"30S28E29",0,0,0,27,17.60384,0,0,0,0,0,6,7.846663,,175,6.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,1.463333,8.73,248
2019,0,1500611,"30S28E29",0,3.001585,0,27,12.66667,.2369672,0,0,0,.2369672,1,69.81498,,29,1.1,0,0,0,3.8589287,"WHEAT FOR/FOD","WHEAT FOR/FOD",448.813,1.433333,9.09,248
2020,0,1500611,"30S28E29",0,0,0,27,12.66667,0,0,0,0,0,7,7.093628,,206,7.1,0,0,0,0,"COTTON","COTTON",228.9956,1.433333,9.09,141.6
2020,0,1500611,"30S28E29",0,28.13486,0,27,12.66667,2.221173,0,2.221173,0,0,7,7.093628,,206,7.1,0,6.0963577,0,0,"ALFALFA","ALFALFA",228.9956,1.433333,9.09,141.6
2021,0,1500611,"30S28E29",0,7.145067,0,27,12.66667,.564084,.0352966,.4909879,0,0,6,9.548158,,158,6.1,1.9738371,4.5870852,0,0,"ALFALFA","ALFALFA",154.064,1.433333,9.09,128.1
2019,0,1500611,"30S28E29",0,0,0,27,12.66667,0,0,0,0,0,6,7.846663,,175,6.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,1.433333,9.09,248
2019,0,1500611,"30S28E29",0,1.231448,0,27,12.66667,.0972195,0,.0972195,0,0,1,69.81498,,29,1.1,0,2.9701685,0,0,"ALFALFA","ALFALFA",448.813,1.306667,8.91,248
2020,0,1500611,"30S28E29",0,7.145067,0,27,12.66667,.564084,.0352966,.4909879,0,0,7,7.093628,,206,7.1,1.9738371,4.5870852,0,0,"ALFALFA","ALFALFA",228.9956,1.306667,8.91,141.6
2021,0,1500611,"30S28E29",0,6.697976,0,27,12.66667,.5287874,0,.4909879,0,0,6,9.548158,,158,6.1,0,4.5870852,0,0,"ALFALFA","ALFALFA",154.064,1.306667,8.91,128.1
2019,0,1500611,"30S28E29",0,.3911601,0,27,4.04686,.0966577,0,.0966577,0,0,1,69.81498,,29,1.1,0,2.9644028,0,0,"ALFALFA","ALFALFA",448.813,1.31,8.91,248
2020,0,1500611,"30S28E29",0,2.288365,0,27,4.04686,.5654667,.0352587,.4918371,0,0,7,7.093628,,206,7.1,1.9728042,4.5888131,0,0,"ALFALFA","ALFALFA",228.9956,1.31,8.91,141.6
2021,0,1500611,"30S28E29",0,2.145678,0,27,4.04686,.530208,0,.4918371,0,0,6,9.548158,,158,6.1,0,4.5888131,0,0,"ALFALFA","ALFALFA",154.064,1.31,8.91,128.1
2021,0,1500611,"30S28E33",0,.9554953,0,27,15.3376,.0622976,0,.0622976,0,0,6,9.548158,,158,6.1,0,2.5288649,0,0,"WHEAT FOR/FOD","WHEAT FOR/FOD",154.064,1.969615,9.09,128.1
2019,0,1500611,"30S28E33",0,0,0,27,15.29713,0,0,0,0,0,1,69.81498,,29,1.1,0,0,0,0,"COTTON","COTTON",448.813,2.173333,9.54,248
2020,0,1500611,"30S28E33",0,0,0,27,15.29713,0,0,0,0,0,7,7.093628,,206,7.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",228.9956,2.173333,9.54,141.6
2021,0,1500611,"30S28E33",0,1.844474,0,27,15.3376,.1202583,.1202583,0,0,0,6,9.548158,,158,6.1,3.1819285,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",154.064,1.91,9.09,128.1
2019,0,1500611,"30S28E33",0,84.61371,0,27,15.29713,5.531345,.3147046,5.21664,0,0,4,13.90248,,112,4.1,4.1424487,6.9501719,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,2.173333,9.54,248
2019,0,1500611,"30S28E33",0,8.860306,0,27,15.37807,.5761651,.035259,.4912576,0,0,1,69.81498,,29,1.1,1.9728116,4.5876343,0,0,"ALFALFA","ALFALFA",448.813,1.673333,8.91,248
2020,0,1500611,"30S28E33",0,15.91247,0,27,7.689034,2.069502,.070518,1.998984,0,0,7,7.093628,,206,7.1,2.6514201,5.9909629,0,0,"ALFALFA","ALFALFA",228.9956,1.673333,8.91,141.6
2020,0,1500611,"30S28E33",0,0,0,27,7.689034,0,0,0,0,0,7,7.093628,,206,7.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",228.9956,1.673333,8.91,141.6
2021,2.07,1500611,"30S28E33",0,7.480473,2,27,30.27051,.2471208,0,.2471208,0,0,6,9.548158,1,158,6.1,0,3.9008484,0,0,"ALFALFA","ALFALFA",154.064,2.2,9,128.1
2019,.09,1500611,"30S28E33",0,0,2,27,11.49308,0,0,0,0,0,6,7.846663,1,175,6.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,2.32,9.09,248
2020,1.98,1500611,"30S28E33",0,39.91233,2,27,9.388716,4.251096,0,4.251096,0,0,7,7.093628,1,206,7.1,0,6.7454956,0,0,"CORN FOR/FOD","CORN FOR/FOD",228.9956,2.153333,9.09,141.6
2019,1.98,1500611,"30S28E33",1,10.8217,2,27,18.77743,.576314,.0349547,.4910508,0,0,1,69.81498,1,29,1.1,1.9644743,4.5872133,0,0,"ALFALFA","ALFALFA",448.813,1.986667,9,248
2020,1.98,1500611,"30S28E33",0,19.43659,2,27,9.388716,2.070207,.0709227,1.999284,0,0,7,7.093628,1,206,7.1,2.6570866,5.9911129,0,0,"ALFALFA","ALFALFA",228.9956,1.986667,9,141.6
2019,.09,1500611,"30S28E33",1,0,2,27,11.49308,0,0,0,0,0,1,69.81498,1,29,1.1,0,0,0,0,"WHEAT FOR/FOD","WHEAT FOR/FOD",448.813,2.32,9.09,248
2019,1.17,1500611,"30S28E20",0,0,3,27,15.37807,0,0,0,0,0,4,13.90248,1,120,4.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,1.2,5.49,244.3
2020,1.17,1500611,"30S28E20",0,0,3,27,7.689034,0,0,0,0,0,7,7.093628,1,206,7.1,0,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",228.9956,1.2,5.49,146.4
2019,1.17,1500611,"30S28E20",1,0,3,27,15.37807,0,0,0,0,0,1,69.81498,1,29,1.1,0,0,0,0,"COTTON","COTTON",448.813,1.2,5.49,244.3
2020,1.17,1500611,"30S28E20",0,0,3,27,7.689034,0,0,0,0,0,7,7.093628,1,206,7.1,0,0,0,0,"WHEAT FOR/FOD","WHEAT FOR/FOD",228.9956,1.2,5.49,146.4
2019,0,1500611,"30S28E28",0,0,0,27,30.6752,0,0,0,0,0,1,69.81498,,29,1.1,0,0,0,0,"UNCULTIVATED AG","UNCULTIVATED AG",448.813,1.003333,8.64,248
2020,0,1500611,"30S28E28",0,1.039026,0,27,30.6752,.0338719,0,.0338719,0,0,7,7.093628,,206,7.1,0,1.9342571,0,0,"WHEAT FOR/FOD","WHEAT FOR/FOD",228.9956,1.003333,8.64,141.6
2019,0,1500611,"30S28E28",0,8.724368,0,27,30.6752,.2844111,.2844111,0,0,0,4,13.90248,,120,4.1,4.0412918,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,1.003333,8.64,248
2019,0,1500611,"30S28E28",0,0,0,27,30.6752,0,0,0,0,0,1,69.81498,,29,1.1,0,0,0,0,"WHEAT FOR/FOD","WHEAT FOR/FOD",448.813,1.193333,8.82,248
2020,0,1500611,"30S28E28",0,1.039026,0,27,30.6752,.0338719,0,.0338719,0,0,7,7.093628,,206,7.1,0,1.9342571,0,0,"WHEAT FOR/FOD","WHEAT FOR/FOD",228.9956,1.193333,8.82,141.6
2019,0,1500611,"30S28E28",0,1.844474,0,27,30.6752,.0601292,.0601292,0,0,0,6,7.846663,,175,6.1,2.4939011,0,0,0,"CORN FOR/FOD","CORN FOR/FOD",448.813,1.193333,8.82,248
2019,1.44,1500615,"29S23E17",0,1494.111,1,27,70.01068,21.34118,.0692945,4.76291,16.23352,.27545,1,188.8055,5,346,1.1,2.6340934,6.8591773,8.085396,4.0092976,"PISTACHIO","PISTACHIO",556.1802,30.18111,99.99,255.1
2020,0,1500615,"29S23E17",0,417.3135,0,27,31.56551,13.22055,.1471115,2.310709,10.76015,.0000897,1,113.3868,,1,1.1,3.382906,6.1358766,7.6741673,.00896667,"PISTACHIO","PISTACHIO",557.4752,29.66,88.38,138.6
2021,0,1500615,"29S23E17",0,399.3788,0,27,31.56551,12.65238,.1929175,1.53804,10.76015,.0000897,1,128.7666,,1,1.1,3.6534959,5.7288368,7.6741673,.00896667,"PISTACHIO","PISTACHIO",569.6158,29.66,88.38,130.2
2022,0,1500615,"29S23E17",0,85.83103,0,27,31.56551,2.71914,.7600333,1.955559,0,.0010536,1,130.1414,,1,.9,5.0239677,5.969,0,.10516586,"PISTACHIO","PISTACHIO",558.2845,29.66,88.38,84.2
2023,0,1500615,"29S23E17",0,192.6654,0,27,31.56551,6.103669,1.341583,4.597106,0,.0010536,1,132.5496,,1,1.1,5.5921816,6.8237455,0,.10516586,"PISTACHIO","PISTACHIO",558.2845,29.66,88.38,247.5
2019,1.08,1500615,"29S23E11",0,217.3307,1,27,13.79979,15.74884,.2026581,4.139293,10.76015,.1825735,1,188.8055,7,346,1.1,3.7026905,6.7188437,7.6741673,3.5984639,"PISTACHIO","PISTACHIO",556.1802,7.39,90,259.9
2020,.72,1500615,"29S23E11",1,183.2055,1,27,13.79979,13.27596,.1468601,2.366365,10.76015,.0000897,1,113.3868,7,1,1.1,3.3811996,6.1596768,7.6741673,.00896667,"PISTACHIO","PISTACHIO",557.4752,7.376667,89.91,137.9
2021,1.08,1500615,"29S23E11",1,172.3177,1,27,13.79979,12.48698,.1930449,1.372228,10.76015,.0000897,1,128.7666,7,1,1.1,3.6541548,5.6147664,7.6741673,.00896667,"PISTACHIO","PISTACHIO",569.6158,7.423333,90.27,129.1
2022,1.08,1500615,"29S23E11",1,43.23508,1,27,13.79979,3.133024,.5931896,2.536287,0,.0010536,1,130.1414,7,1,.9,4.7761472,6.2290223,0,.10516586,"PISTACHIO","PISTACHIO",558.2845,7.423333,90.27,81.9
2023,1.08,1500615,"29S23E11",1,65.77499,1,27,13.79979,4.766376,.8324821,3.771126,0,.0010536,1,132.5496,7,1,1.1,5.1150098,6.6256926,0,.10516586,"PISTACHIO","PISTACHIO",558.2845,7.423333,90.27,249.9
2019,0,1600784,"29S23E10",0,452.7583,0,27,29.21833,15.4957,.2023086,2.206389,12.12628,.1828324,1,188.8055,,346,1.1,3.7009664,6.08968,7.7936929,3.5998793,"PISTACHIO","PISTACHIO",10002.14,8.261666,113.67,269.1
2020,0,1500615,"29S23E11",0,387.8726,0,27,29.21833,13.27497,.1471427,2.365104,10.76015,.0000897,1,113.3868,,1,1.1,3.3831179,6.159144,7.6741673,.00896668,"PISTACHIO","PISTACHIO",557.4752,6.58,85.95,140.2
2021,0,1500615,"29S23E11",0,364.8471,0,27,29.21833,12.48693,.1930475,1.372227,10.76015,.0000897,1,128.7666,,1,1.1,3.6541686,5.6147657,7.6741673,.00896668,"PISTACHIO","PISTACHIO",569.6158,6.58,85.95,135.1
2022,0,1500615,"29S23E11",0,91.57709,0,27,29.21833,3.134234,.593082,2.53761,0,.0010536,1,130.1414,,1,.9,4.7759658,6.2295441,0,.10516588,"PISTACHIO","PISTACHIO",558.2845,6.58,85.95,84
2023,0,1500615,"29S23E11",0,139.242,0,27,29.21833,4.76557,.8325375,3.770318,0,.0010536,1,132.5496,,1,1.1,5.1150765,6.6254784,0,.10516588,"PISTACHIO","PISTACHIO",558.2845,6.58,85.95,252.7
2019,0,1500615,"29S25E22",0,1559.447,0,27,29.75656,52.40683,41.40828,6.508861,.7894505,.6088773,1,188.8055,,346,1.1,9.0217982,7.1714824,5.0619393,4.8022463,"ALMOND","ALMOND",556.1802,8.746667,19.71,244.7
2020,0,1500615,"29S25E22",0,2215.569,0,27,29.75656,74.45648,64.47462,6.782674,.7894505,.863842,1,113.3868,,1,1.1,9.464589,7.2126893,5.0619393,5.1519855,"ALMOND","ALMOND",557.4752,8.766666,19.8,134.9
2021,0,1500615,"29S25E22",0,930.4211,0,27,29.75656,31.26776,18.6904,10.26634,0,.7263283,1,128.7666,,1,1.1,8.2263273,7.6271885,0,4.9786116,"ALMOND","ALMOND",569.6158,8.766666,19.8,128.2
2022,0,1500615,"29S25E22",0,2136.692,0,27,29.75656,71.80573,63.76712,5.239038,.7906826,.4355554,1,130.1414,,1,.9,9.4535551,6.9544561,5.0634987,4.4673158,"ALMOND","ALMOND",558.2845,8.766666,19.8,85.9
2023,0,1500615,"29S25E22",0,489.0827,0,27,29.75656,16.43613,.4693388,6.084201,8.966794,.9157976,1,132.5496,,1,1.1,4.5420005,7.1040135,7.4918459,5.2103872,"ALMOND","ALMOND",558.2845,8.766666,19.8,277.1
2019,.36,1500615,"29S25E23",0,1857.868,1,27,35.45049,52.40741,41.40864,6.508924,.7895426,.608929,1,188.8055,11,346,1.1,9.0218069,7.1714921,5.0620559,4.8023312,"ALMOND","ALMOND",556.1802,23.34333,54.09,244.7
2020,.36,1500615,"29S25E23",1,1803.938,1,27,35.45049,50.88613,40.90394,6.782722,.7895426,.8642346,1,113.3868,11,1,1.1,9.0095438,7.2126964,5.0620559,5.1524398,"ALMOND","ALMOND",557.4752,22.16667,51.66,134.9
2021,.36,1500615,"29S25E23",1,1101.147,1,27,35.45049,31.06155,18.4855,10.26501,0,.7263222,1,128.7666,11,1,1.1,8.2153039,7.6270581,0,4.9786032,"ALMOND","ALMOND",569.6158,22.16667,51.66,128.2
2022,.36,1500615,"29S25E23",1,2545.533,1,27,35.45049,71.80529,63.76729,5.237928,.7907748,.4359263,1,130.1414,11,1,.9,9.4535577,6.9542444,5.0636153,4.4681667,"ALMOND","ALMOND",558.2845,22.16667,51.66,85.9
2023,.36,1500615,"29S25E23",1,582.6952,1,27,35.45049,16.43687,.4693753,6.084568,8.966794,.9161348,1,132.5496,11,1,1.1,4.5420783,7.1040736,7.4918459,5.2107554,"ALMOND","ALMOND",558.2845,22.16667,51.66,277.1
2019,0,1500615,"29S25E22",0,1608.643,0,27,30.69543,52.40658,41.40881,6.50855,.7893583,.6088989,1,188.8055,,346,1.1,9.0218109,7.1714347,5.0618225,4.8022818,"ALMOND","ALMOND",556.1802,31.51333,75.6,244.7
2020,0,1500615,"29S25E22",0,2298.647,0,27,30.69543,74.88564,64.90385,6.782463,.7893583,.8640791,1,113.3868,,1,1.1,9.4712243,7.2126582,5.0618225,5.1522599,"ALMOND","ALMOND",557.4752,31.83667,76.41,134.9
2021,0,1500615,"29S25E22",0,959.7054,0,27,30.69543,31.26541,18.68998,10.2647,0,.7262353,1,128.7666,,1,1.1,8.2263049,7.6270283,0,4.9784836,"ALMOND","ALMOND",569.6158,31.83667,76.41,128.2
2022,0,1500615,"29S25E22",0,2206.808,0,27,30.69543,71.8937,63.85546,5.238839,.7905904,.4356737,1,130.1414,,1,.9,9.4549394,6.9544181,5.0633821,4.4675875,"ALMOND","ALMOND",558.2845,31.83667,76.41,85.9
2023,0,1500615,"29S25E22",0,504.5253,0,27,30.69543,16.43649,.4695263,6.084405,8.966794,.9157669,1,132.5496,,1,1.1,4.5423998,7.1040471,7.4918459,5.2103538,"ALMOND","ALMOND",558.2845,31.83667,76.41,277.1
2019,0,1500615,"29S25E23",0,596.566,0,27,11.38382,52.40475,41.40776,6.507483,.7893067,.6088275,1,188.8055,,346,1.1,9.0217857,7.1712708,5.0617572,4.8021645,"ALMOND","ALMOND",556.1802,50.75333,110.25,244.7
2020,0,1500615,"29S25E23",0,579.2906,0,27,11.38382,50.8872,40.90263,6.78441,.7893067,.8646262,1,113.3868,,1,1.1,9.0095117,7.2129453,5.0617572,5.1528928,"ALMOND","ALMOND",557.4752,50.43,109.53,134.9
2021,0,1500615,"29S25E23",0,362.3791,0,27,11.38382,31.83283,18.48286,10.2675,0,.7260848,1,128.7666,,1,1.1,8.2151612,7.6273014,0,4.9782763,"ALMOND","ALMOND",569.6158,50.43,109.53,128.2
2022,0,1500615,"29S25E23",0,640.7042,0,27,11.38382,56.28202,48.39025,5.239526,.7905384,.2892474,1,130.1414,,1,.9,9.1776157,6.9545494,5.0633163,4.0581431,"ALMOND","ALMOND",558.2845,50.43,109.53,85.9
2023,0,1500615,"29S25E23",0,187.1779,0,27,11.38382,16.44246,.4693346,6.089584,8.966794,.9167432,1,132.5496,,1,1.1,4.5419916,7.1048979,7.4918459,5.2114192,"ALMOND","ALMOND",558.2845,50.43,109.53,277.1
2019,0,1500615,"29S25E23",0,576.0083,0,27,10.99127,52.40598,41.40852,6.508162,.7895916,.6083329,1,188.8055,,346,1.1,9.0218039,7.1713751,5.0621179,4.801352,"ALMOND","ALMOND",556.1802,72.71,136.17,244.7
2020,0,1500615,"29S25E23",0,564.0609,0,27,10.99127,51.31898,41.33314,6.786715,.7895916,.8638533,1,113.3868,,1,1.1,9.019982,7.2132849,5.0621179,5.1519986,"ALMOND","ALMOND",557.4752,72.20333,135.45,134.9
2021,0,1500615,"29S25E23",0,349.9044,0,27,10.99127,31.83475,18.48439,10.26698,0,.725465,1,128.7666,,1,1.1,8.2152443,7.6272504,0,4.9774224,"ALMOND","ALMOND",569.6158,72.20333,135.45,128.2
2022,0,1500615,"29S25E23",0,618.6432,0,27,10.99127,56.28495,48.39144,5.239875,.7908239,.2891081,1,130.1414,,1,.9,9.1776403,6.9546159,5.0636774,4.0576618,"ALMOND","ALMOND",558.2845,72.20333,135.45,85.9
2023,0,1500615,"29S25E23",0,180.6868,0,27,10.99127,16.43912,.4683976,6.088343,8.966794,.9155865,1,132.5496,,1,1.1,4.5399934,7.104694,7.4918459,5.2101568,"ALMOND","ALMOND",558.2845,72.20333,135.45,277.1
2020,0,1500615,"29S23E17",0,53.5045,0,27,4.04686,13.22124,.1478453,2.31071,10.76015,.0000897,1,113.3868,,1,1.1,3.3878706,6.1358769,7.6741672,.00896667,"PISTACHIO","PISTACHIO",557.4752,27.73,85.95,138.6
2021,0,1500615,"29S23E17",0,52.2927,0,27,4.04686,12.9218,.194857,1.806145,10.76015,.0000897,1,128.7666,,1,1.1,3.6634858,5.88952,7.6741672,.00896667,"PISTACHIO","PISTACHIO",569.6158,27.73,85.95,130.2
2022,0,1500615,"29S23E17",0,11.01288,0,27,4.04686,2.72134,.762283,1.955559,0,.0010536,1,130.1414,,1,.9,5.0269229,5.9689999,0,.10516586,"PISTACHIO","PISTACHIO",558.2845,27.73,85.95,84.2
2023,0,1500615,"29S23E17",0,22.63087,0,27,4.04686,5.592204,.8324551,4.597892,0,.0010536,1,132.5496,,1,1.1,5.1149774,6.8239165,0,.10516586,"PISTACHIO","PISTACHIO",558.2845,27.73,85.95,247.5
2019,2.61,1500615,"29S23E17",0,628.1145,11,27,45.72952,13.73543,.0459714,2.74662,10.76015,.1826842,1,188.8055,5,346,1.1,2.2302061,6.3086917,7.6741673,3.5990694,"PISTACHIO","PISTACHIO",556.1802,33.19333,130.23,255.1
2020,2.61,1500615,"29S23E17",1,604.5744,1,27,45.72952,13.22066,.147148,2.310779,10.76015,.0000897,1,113.3868,5,1,1.1,3.3831534,6.1359069,7.6741673,.00896667,"PISTACHIO","PISTACHIO",557.4752,32.84,125.82,138.6
2021,2.61,1500615,"29S23E17",1,576.258,1,27,45.72952,12.60144,.1931194,1.486682,10.76015,.0000897,1,128.7666,5,1,1.1,3.6545402,5.6948756,7.6741673,.00896667,"PISTACHIO","PISTACHIO",569.6158,32.84,125.82,130.2
2022,2.61,1500615,"29S23E17",1,124.3659,1,27,45.72952,2.719598,.7601062,1.955945,0,.0010536,1,130.1414,5,1,.9,5.0240635,5.9691973,0,.10516586,"PISTACHIO","PISTACHIO",558.2845,32.84,125.82,84.2
2023,2.61,1500615,"29S23E17",1,255.7112,1,27,45.72952,5.591818,.8324222,4.596691,0,.0010536,1,132.5496,5,1,1.1,5.1149379,6.8236552,0,.10516586,"PISTACHIO","PISTACHIO",558.2845,32.84,125.82,247.5
